Compound_CID,Name,SMILES,InChIKey
38911,Ciclopirox Olamine,CC1=CC(=O)N(C(=C1)C2CCCCC2)O.C(CO)N,MBRHNTMUYWQHMR-UHFFFAOYSA-N
64782,Methylephedrine,C[C@@H]([C@@H](C1=CC=CC=C1)O)N(C)C,FMCGSUUBYTWNDP-ONGXEEELSA-N
44561,Foscarnet Sodium,C(=O)([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],DFHAXXVZCFXGOQ-UHFFFAOYSA-K
65340,Dopamine Hydrochloride,C1=CC(=C(C=C1CCN)O)O.Cl,CTENFNNZBMHDDG-UHFFFAOYSA-N
64927,Chloroquine Phosphate,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O.OP(=O)(O)O,QKICWELGRMTQCR-UHFFFAOYSA-N
65495,Sulconazole Nitrate,C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],CRKGMGQUHDNAPB-UHFFFAOYSA-N
50088,Bepridil Hydrochloride,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3.Cl,JXBBWYGMTNAYNM-UHFFFAOYSA-N
68546,Prazosin Hydrochloride,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC.Cl,WFXFYZULCQKPIP-UHFFFAOYSA-N
68626,Fenspiride Hydrochloride,C1CN(CCC12CNC(=O)O2)CCC3=CC=CC=C3.Cl,FIKFLLIUPUVONI-UHFFFAOYSA-N
66007,Trihexyphenidyl Hydrochloride,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O.Cl,QDWJJTJNXAKQKD-UHFFFAOYSA-N
66068,Procainamide Hydrochloride,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N.Cl,ABTXGJFUQRCPNH-UHFFFAOYSA-N
5702122,"Timolol maleate, (R)-",CC(C)(C)NC[C@H](COC1=NSN=C1N2CCOCC2)O.C(=C\C(=O)O)\C(=O)O,WLRMANUAADYWEA-ASSQPYIHSA-N
5702242,Quipazine Maleate,C1CN(CCN1)C2=NC3=CC=CC=C3C=C2.C(=C\C(=O)O)\C(=O)O,QYJJDHZHSCTBII-BTJKTKAUSA-N
170367,"1-Azabicyclo(2.2.2)octan-3-ol, 3-acetate, hydrochloride (1:1)",CC(=O)OC1CN2CCC1CC2.Cl,LWWSARSTZGNKGV-UHFFFAOYSA-N
135403647,Leucovorin Calcium,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2],KVUAALJSMIVURS-ZEDZUCNESA-L
1985,Acetarsol,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O,ODFJOVXVLFUVNQ-UHFFFAOYSA-N
2117,Dl-alpha-tocopherol acetate,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C,ZAKOWWREFLAJOT-UHFFFAOYSA-N
2197,Anisindione,COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,XRCFXMGQEVUZFC-UHFFFAOYSA-N
2337,Benzocaine,CCOC(=O)C1=CC=C(C=C1)N,BLFLLBZGZJTVJG-UHFFFAOYSA-N
2345,Benzyl Benzoate,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,SESFRYSPDFLNCH-UHFFFAOYSA-N
2365,Beta-Propiolactone,C1COC1=O,VEZXCJBBBCKRPI-UHFFFAOYSA-N
2453,Broxyquinoline,C1=CC2=C(C(=C(C=C2Br)Br)O)N=C1,ZDASUJMDVPTNTF-UHFFFAOYSA-N
2513,Dimethylarsinic Acid,C[As](=O)(C)O,OGGXGZAMXPVRFZ-UHFFFAOYSA-N
2797,Clofibric Acid,CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl,TXCGAZHTZHNUAI-UHFFFAOYSA-N
2805,Cloperastine,C1CCN(CC1)CCOC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,FLNXBVJLPJNOSI-UHFFFAOYSA-N
2901,Cycloleucine,C1CCC(C1)(C(=O)O)N,NILQLFBWTXNUOE-UHFFFAOYSA-N
2905,Cyclopentolate,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O,SKYSRIRYMSLOIN-UHFFFAOYSA-N
3025,Dibucaine,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,PUFQVTATUTYEAL-UHFFFAOYSA-N
3037,Dichlorophen,C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O,MDNWOSOZYLHTCG-UHFFFAOYSA-N
3293,Ethoxyquin,CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,DECIPOUIJURFOJ-UHFFFAOYSA-N
3677,Mephentermine,CC(C)(CC1=CC=CC=C1)NC,RXQCGGRTAILOIN-UHFFFAOYSA-N
4113,O-Methylhydroxylamine,CON,GMPKIPWJBDOURN-UHFFFAOYSA-N
727,Hexachlorocyclohexane,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,JLYXXMFPNIAWKQ-UHFFFAOYSA-N
1923,8-Hydroxyquinoline,C1=CC2=C(C(=C1)O)N=CC=C2,MCJGNVYPOGVAJF-UHFFFAOYSA-N
1979,Aceclidine,CC(=O)OC1CN2CCC1CC2,WRJPSSPFHGNBMG-UHFFFAOYSA-N
2031,Adiphenine,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,JGOAIQNSOGZNBX-UHFFFAOYSA-N
2151,4-Aminoantipyrine,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N,RLFWWDJHLFCNIJ-UHFFFAOYSA-N
2335,Benzethonium,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2,SIYLLGKDQZGJHK-UHFFFAOYSA-N
2355,Bergapten,COC1=C2C=CC(=O)OC2=CC3=C1C=CO3,BGEBZHIAGXMEMV-UHFFFAOYSA-N
2683,Cetylpyridinium,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,NEUSVAOJNUQRTM-UHFFFAOYSA-N
2799,Clofoctol,CC(C)(C)CC(C)(C)C1=CC(=C(C=C1)O)CC2=C(C=C(C=C2)Cl)Cl,HQVZOORKDNCGCK-UHFFFAOYSA-N
2879,P-Cresol,CC1=CC=C(C=C1)O,IWDCLRJOBJJRNH-UHFFFAOYSA-N
3103,Diphenylpyraline,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3,OWQUZNMMYNAXSL-UHFFFAOYSA-N
3111,Metamizole,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)O,LVWZTYCIRDMTEY-UHFFFAOYSA-N
3515,Guaiazulene,CC1=C2C=CC(=C2C=C(C=C1)C(C)C)C,FWKQNCXZGNBPFD-UHFFFAOYSA-N
3607,Hexetidine,CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N,DTOUUUZOYKYHEP-UHFFFAOYSA-N
3735,Iopanoic Acid,CCC(CC1=C(C(=C(C=C1I)I)N)I)C(=O)O,OIRFJRBSRORBCM-UHFFFAOYSA-N
4055,Menadione,CC1=CC(=O)C2=CC=CC=C2C1=O,MJVAVZPDRWSRRC-UHFFFAOYSA-N
4059,Mephenesin,CC1=CC=CC=C1OCC(CO)O,JWDYCNIAQWPBHD-UHFFFAOYSA-N
204,Allantoin,C1(C(=O)NC(=O)N1)NC(=O)N,POJWUDADGALRAB-UHFFFAOYSA-N
588,creatinine,CN1CC(=O)N=C1N,DDRJAANPRJIHGJ-UHFFFAOYSA-N
904,Acetanilide,CC(=O)NC1=CC=CC=C1,FZERHIULMFGESH-UHFFFAOYSA-N
1176,Urea,C(=O)(N)N,XSQUKJJJFZCRTK-UHFFFAOYSA-N
1732,4-Chloro-3-methylphenol,CC1=C(C=CC(=C1)O)Cl,CFKMVGJGLGKFKI-UHFFFAOYSA-N
2116,DL-alpha-Tocopherol,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C,GVJHHUAWPYXKBD-UHFFFAOYSA-N
2200,Antazoline,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3,REYFJDPCWQRWAA-UHFFFAOYSA-N
2784,Clidinium,C[N+]12CCC(CC1)C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O,HOOSGZJRQIVJSZ-UHFFFAOYSA-N
2896,Cyclocreatine,C1CN(C(=N1)N)CC(=O)O,AMHZIUVRYRVYBA-UHFFFAOYSA-N
3052,Diethylcarbamazine,CCN(CC)C(=O)N1CCN(CC1)C,RCKMWOKWVGPNJF-UHFFFAOYSA-N
3092,Dinitolmide,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,ZEFNOZRLAWVAQF-UHFFFAOYSA-N
3180,Dyclonine,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2,BZEWSEKUUPWQDQ-UHFFFAOYSA-N
3280,Ethaverine,CCOC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OCC)OCC)OCC,ZOWYFYXTIWQBEP-UHFFFAOYSA-N
3336,Fendiline,CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3,NMKSAYKQLCHXDK-UHFFFAOYSA-N
3468,Gentian violet cation,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C,LGLFFNDHMLKUMI-UHFFFAOYSA-N
3564,Harmaline,CC1=NCCC2=C1NC3=C2C=CC(=C3)OC,RERZNCLIYCABFS-UHFFFAOYSA-N
3728,"5,7-Diiodo-8-hydroxyquinoline",C1=CC2=C(C(=C(C=C2I)I)O)N=C1,UXZFQZANDVDGMM-UHFFFAOYSA-N
3840,Kojic Acid,C1=C(OC=C(C1=O)O)CO,BEJNERDRQOWKJM-UHFFFAOYSA-N
338,Salicylic Acid,C1=CC=C(C(=C1)C(=O)O)O,YGSDEFSMJLZEOE-UHFFFAOYSA-N
978,4-Aminobenzoic Acid,C1=CC(=CC=C1C(=O)O)N,ALYNCZNDIQEVRV-UHFFFAOYSA-N
1570,Pyrithione,C1=CC(=S)N(C=C1)O,YBBJKCMMCRQZMA-UHFFFAOYSA-N
2178,Amprolium ion,CCCC1=NC=C(C(=N1)N)C[N+]2=CC=CC=C2C,IPZFPROOBOUEIG-UHFFFAOYSA-N
2202,Anthralin,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O,NUZWLKWWNNJHPT-UHFFFAOYSA-N
2206,Antipyrine,CC1=CC(=O)N(N1C)C2=CC=CC=C2,VEQOALNAAJBPNY-UHFFFAOYSA-N
2406,Bithionol,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)O)O)Cl)Cl,JFIOVJDNOJYLKP-UHFFFAOYSA-N
2442,Bromhexine,CN(CC1=C(C(=CC(=C1)Br)Br)N)C2CCCCC2,OJGDCBLYJGHCIH-UHFFFAOYSA-N
2466,Bufexamac,CCCCOC1=CC=C(C=C1)CC(=O)NO,MXJWRABVEGLYDG-UHFFFAOYSA-N
2474,Bupivacaine (USAN:INN:BAN),CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,LEBVLXFERQHONN-UHFFFAOYSA-N
2482,Butyl 4-aminobenzoate,CCCCOC(=O)C1=CC=C(C=C1)N,IUWVALYLNVXWKX-UHFFFAOYSA-N
2758,"1,8-Cineole",CC1(C2CCC(O1)(CC2)C)C,WEEGYLXZBRQIMU-UHFFFAOYSA-N
3314,Eugenol,COC1=C(C=CC(=C1)CC=C)O,RRAFCDWBNXTKKO-UHFFFAOYSA-N
3334,Fenbendazole,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3,HDDSHPAODJUKPD-UHFFFAOYSA-N
3362,Flopropione,CCC(=O)C1=C(C=C(C=C1O)O)O,PTHLEKANMPKYDB-UHFFFAOYSA-N
3374,Flumequine,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O,DPSPPJIUMHPXMA-UHFFFAOYSA-N
3590,Heptaminol,CC(CCCC(C)(C)O)N,LREQLEBVOXIEOM-UHFFFAOYSA-N
3610,Hexylresorcinol,CCCCCCC1=C(C=C(C=C1)O)O,WFJIVOKAWHGMBH-UHFFFAOYSA-N
4038,Meclofenamate Sodium,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)[O-])Cl.[Na+],OGPIIGMUPMPMNT-UHFFFAOYSA-M
4046,Mefloquine,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,XEEQGYMUWCZPDN-UHFFFAOYSA-N
4284,"N,N-diethyl-m-toluamide",CCN(CC)C(=O)C1=CC=CC(=C1)C,MMOXZBCLCQITDF-UHFFFAOYSA-N
4632,2-Hydroxy-4-methoxybenzophenone,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,DXGLGDHPHMLXJC-UHFFFAOYSA-N
4684,4-Chlorophenol,C1=CC(=CC=C1O)Cl,WXNZTHHGJRFXKQ-UHFFFAOYSA-N
4756,Phenazopyridine,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N,QPFYXYFORQJZEC-UHFFFAOYSA-N
4760,Phenindione,C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,NFBAXHOPROOJAW-UHFFFAOYSA-N
4868,Polymyxin B1-d3,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O,WQVJHHACXVLGBL-UHFFFAOYSA-N
4904,Pridinol,C1CCN(CC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,RQXCLMGKHJWMOA-UHFFFAOYSA-N
5104,Roxarsone,C1=CC(=C(C=C1[As](=O)(O)O)[N+](=O)[O-])O,XMVJITFPVVRMHC-UHFFFAOYSA-N
5336,Sulfapyridine,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,GECHUMIMRBOMGK-UHFFFAOYSA-N
5560,Trichlormethiazide,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl,LMJSLTNSBFUCMU-UHFFFAOYSA-N
6048,Tolazoline Hydrochloride,C1CN=C(N1)CC2=CC=CC=C2.Cl,RHTNTTODYGNRSP-UHFFFAOYSA-N
6084,Papaverine Hydrochloride,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC.Cl,UOTMYNBWXDUBNX-UHFFFAOYSA-N
6172,Gallamine Triethiodide,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC.[I-].[I-].[I-],REEUVFCVXKWOFE-UHFFFAOYSA-K
4450,Nefopam,CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3,RGPDEAGGEXEMMM-UHFFFAOYSA-N
4754,Phenacetin,CCOC1=CC=C(C=C1)NC(=O)C,CPJSUEIXXCENMM-UHFFFAOYSA-N
4822,Pimethixene,CN1CCC(=C2C3=CC=CC=C3SC4=CC=CC=C42)CC1,NZLVRVYNQYGMAB-UHFFFAOYSA-N
4842,Pipobroman,C1CN(CCN1C(=O)CCBr)C(=O)CCBr,NJBFOOCLYDNZJN-UHFFFAOYSA-N
4886,Pramoxine,CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2,DQKXQSGTHWVTAD-UHFFFAOYSA-N
5054,Resorcinol,C1=CC(=CC(=C1)O)O,GHMLBKRAJCXXBS-UHFFFAOYSA-N
5094,Ronidazole,CN1C(=CN=C1COC(=O)N)[N+](=O)[O-],PQFRTXSWDXZRRS-UHFFFAOYSA-N
5198,Semustine,CC1CCC(CC1)NC(=O)N(CCCl)N=O,FVLVBPDQNARYJU-UHFFFAOYSA-N
5326,Sulfameter,COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,GPTONYMQFTZPKC-UHFFFAOYSA-N
5330,Sulfamethoxypyridazine,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,VLYWMPOKSSWJAL-UHFFFAOYSA-N
5338,Sulfaquinoxaline,C1=CC=C2C(=C1)N=CC(=N2)NS(=O)(=O)C3=CC=C(C=C3)N,NHZLNPMOSADWGC-UHFFFAOYSA-N
5354,4-((1-Methylethyl)thio)-alpha-(1-(octylamino)ethyl)benzenemethanol,CCCCCCCCNC(C)C(C1=CC=C(C=C1)SC(C)C)O,BFCDFTHTSVTWOG-UHFFFAOYSA-N
5362,Suxibuzone,CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O,ONWXNHPOAGOMTG-UHFFFAOYSA-N
5510,Tolnaftate,CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2,FUSNMLFNXJSCDI-UHFFFAOYSA-N
5574,(+-)-Trimeprazine,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C,ZZHLYYDVIOPZBE-UHFFFAOYSA-N
5818,Histamine Dihydrochloride,C1=C(NC=N1)CCN.Cl.Cl,PPZMYIBUHIPZOS-UHFFFAOYSA-N
5886,NADP nicotinamide-adenine-dinucleotide phosphate,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,XJLXINKUBYWONI-NNYOXOHSSA-O
6314,Lidocaine Hydrochloride,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C.Cl,IYBQHJMYDGVZRY-UHFFFAOYSA-N
7550,Pyridostigmine Bromide,C[N+]1=CC=CC(=C1)OC(=O)N(C)C.[Br-],VNYBTNPBYXSMOO-UHFFFAOYSA-M
4417,Naftidrofuryl,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32,KBAFPSLPKGSANY-UHFFFAOYSA-N
4621,Oxethazaine,CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2,FTLDJPRFCGDUFH-UHFFFAOYSA-N
4641,Oxazolidin,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,HFHZKZSRXITVMK-UHFFFAOYSA-N
4753,Phenacemide,C1=CC=C(C=C1)CC(=O)NC(=O)N,XPFRXWCVYUEORT-UHFFFAOYSA-N
4825,Pimpinellin,COC1=C(C2=C(C=CO2)C3=C1C=CC(=O)O3)OC,BQPRWZCEKZLBHL-UHFFFAOYSA-N
5281,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,QIQXTHQIDYTFRH-UHFFFAOYSA-N
5325,Sulfamerazine,CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,QPPBRPIAZZHUNT-UHFFFAOYSA-N
5333,Sulfanilamide,C1=CC(=CC=C1N)S(=O)(=O)N,FDDDEECHVMSUSB-UHFFFAOYSA-N
5457,Thonzylamine,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2,GULNIHOSWFYMRN-UHFFFAOYSA-N
5541,Triacetin,CC(=O)OCC(COC(=O)C)OC(=O)C,URAYPUMNDPQOKB-UHFFFAOYSA-N
5561,Tris(2-chloroethyl)amine,C(CCl)N(CCCl)CCCl,FDAYLTPAFBGXAB-UHFFFAOYSA-N
5585,Trimethylpsoralen,CC1=CC(=O)OC2=C1C=C3C=C(OC3=C2C)C,FMHHVULEAZTJMA-UHFFFAOYSA-N
5641,"Carbamic acid, ethyl ester",CCOC(=O)N,JOYRKODLDBILNP-UHFFFAOYSA-N
6133,Uridine 5'-triphosphate,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,PGAVKCOVUIYSFO-XVFCMESISA-N
6197,Cycloheximide,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,YPHMISFOHDHNIV-FSZOTQKASA-N
6461,Mepenzolate Bromide,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.[Br-],JRRNZNSGDSFFIR-UHFFFAOYSA-M
4487,Nifenazone,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CN=CC=C3,BRZANEXCSZCZCI-UHFFFAOYSA-N
4747,Periciazine,C1CN(CCC1O)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C#N,LUALIOATIOESLM-UHFFFAOYSA-N
4831,Pipemidic Acid,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O,JOHZPMXAZQZXHR-UHFFFAOYSA-N
4855,Piromidic Acid,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCCC3)C(=O)O,RCIMBBZXSXFZBV-UHFFFAOYSA-N
4871,Pomiferin,CC(=CCC1=C2C(=C3C(=C1O)C(=O)C(=CO3)C4=CC(=C(C=C4)O)O)C=CC(O2)(C)C)C,GHCZYXUOYFOXIP-UHFFFAOYSA-N
4883,Practolol,CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O,DURULFYMVIFBIR-UHFFFAOYSA-N
5011,Quipazine,C1CN(CCN1)C2=NC3=CC=CC=C3C=C2,XRXDAJYKGWNHTQ-UHFFFAOYSA-N
5143,Saccharin,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,CVHZOJJKTDOEJC-UHFFFAOYSA-N
5147,Salicylamide,C1=CC=C(C(=C1)C(=O)N)O,SKZKKFZAGNVIMN-UHFFFAOYSA-N
5319,Sulfabenzamide,C1=CC=C(C=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)N,PBCZLFBEBARBBI-UHFFFAOYSA-N
5323,Sulfadimethoxine,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC,ZZORFUFYDOWNEF-UHFFFAOYSA-N
5327,Sulfamethazine,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,ASWVTGNCAZCNNR-UHFFFAOYSA-N
5455,Thiram,CN(C)C(=S)SSC(=S)N(C)C,KUAZQDVKQLNFPE-UHFFFAOYSA-N
5475,Tilorone,CCN(CC)CCOC1=CC2=C(C=C1)C3=C(C2=O)C=C(C=C3)OCCN(CC)CC,MPMFCABZENCRHV-UHFFFAOYSA-N
5511,Tolperisone,CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2,FSKFPVLPFLJRQB-UHFFFAOYSA-N
5603,2-Aminoheptane,CCCCCC(C)N,VSRBKQFNFZQRBM-UHFFFAOYSA-N
5699,Xanthurenic Acid,C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O,FBZONXHGGPHHIY-UHFFFAOYSA-N
5795,Procaine Hydrochloride,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.Cl,HCBIBCJNVBAKAB-UHFFFAOYSA-N
5807,(+-)-Isoproterenol hydrochloride,CC(C)NCC(C1=CC(=C(C=C1)O)O)O.Cl,IROWCYIEJAOFOW-UHFFFAOYSA-N
6087,Methicillin,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)O)C,RJQXTJLFIWVMTO-TYNCELHUSA-N
8307,Edrophonium Chloride,CC[N+](C)(C)C1=CC(=CC=C1)O.[Cl-],BXKDSDJJOVIHMX-UHFFFAOYSA-N
11548,Bethanechol Chloride,CC(C[N+](C)(C)C)OC(=O)N.[Cl-],XXRMYXBSBOVVBH-UHFFFAOYSA-N
12456,Berberine chloride,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-],VKJGBAJNNALVAV-UHFFFAOYSA-M
9373,Pargyline Hydrochloride,CN(CC#C)CC1=CC=CC=C1.Cl,BCXCABRDBBWWGY-UHFFFAOYSA-N
8695,Tetracaine Hydrochloride,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C.Cl,PPWHTZKZQNXVAE-UHFFFAOYSA-N
9279,Propantheline Bromide,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C.[Br-],XLBIBBZXLMYSFF-UHFFFAOYSA-M
9415,Monocrotaline,C[C@H]1C(=O)O[C@@H]2CCN3[C@@H]2C(=CC3)COC(=O)[C@]([C@]1(C)O)(C)O,QVCMHGGNRFRMAD-XFGHUUIASA-N
11079,Naphazoline Hydrochloride,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32.Cl,DJDFFEBSKJCGHC-UHFFFAOYSA-N
62413,Chlorcyclizine Hydrochloride,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl,MSIJLVMSKDXAQN-UHFFFAOYSA-N
62881,Deferoxamine Mesylate,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.CS(=O)(=O)O,IDDIJAWJANBQLJ-UHFFFAOYSA-N
64737,Bupivacaine Hydrochloride,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.Cl,SIEYLFHKZGLBNX-UHFFFAOYSA-N
66061,Oxyphencyclimine Hydrochloride,CN1CCCN=C1COC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O.Cl,WXAYTPABEADAAB-UHFFFAOYSA-N
68385,Trimethobenzamide Hydrochloride,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC.Cl,WIIZEEPFHXAUND-UHFFFAOYSA-N
68589,Econazole Nitrate,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],DDXORDQKGIZAME-UHFFFAOYSA-N
66063,Diphenylpyraline Hydrochloride,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3.Cl,LPRLDRXGWKXRMQ-UHFFFAOYSA-N
68643,Betahistine Hydrochloride,CNCCC1=CC=CC=N1.Cl.Cl,XVDFMHARQUBJRE-UHFFFAOYSA-N
68304,Dyclonine Hydrochloride,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2.Cl,KNZADIMHVBBPOA-UHFFFAOYSA-N
2481,Butalbital,CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C,UZVHFVZFNXBMQJ-UHFFFAOYSA-N
3337,Fenfluramine,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F,DBGIVFWFUFKIQN-UHFFFAOYSA-N
3469,"2,5-Dihydroxybenzoic acid",C1=CC(=C(C=C1O)C(=O)O)O,WXTMDXOMEHJXQO-UHFFFAOYSA-N
3561,Haloprogin,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC#CI,CTETYYAZBPJBHE-UHFFFAOYSA-N
1567,2-Mercaptoethanol,C(CS)O,DGVVWUTYPXICAM-UHFFFAOYSA-N
